Any,id_rs,rs,id_aga,aga,sexe,edat,Nse_baix,Nou_pacient,pcsm,pccsm,pacients,visites,Poblacio
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,0,0,0,0,71,363,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,0,0,1,0,41,172,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,0,0,1,1,50,328,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,0,1,0,0,26,97,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,0,1,1,0,5,8,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,0,1,1,1,4,18,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,1,0,0,0,40,188,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,1,0,1,0,19,123,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,1,0,1,1,28,193,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,1,1,0,0,9,38,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,1,1,1,0,1,1,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,55-64,1,1,1,1,2,8,2701
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,6.joulu,0,0,0,0,8,25,1119
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,6.joulu,0,0,1,0,2,5,1119
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,6.joulu,0,1,0,0,9,27,1119
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,6.joulu,1,0,0,0,3,11,1119
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,6.joulu,1,1,0,0,5,16,1119
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,6.joulu,1,1,1,0,1,3,1119
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,0,0,0,0,30,89,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,0,0,1,0,13,71,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,0,0,1,1,32,168,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,0,1,0,0,8,18,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,0,1,1,0,4,14,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,0,1,1,1,1,3,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,1,0,0,0,18,74,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,1,0,1,0,11,33,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,1,0,1,1,22,81,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,1,1,0,0,9,15,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,1,1,1,0,1,1,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,65-74,1,1,1,1,2,5,2112
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,0,0,0,0,22,36,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,0,0,1,0,1,29,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,0,0,1,1,32,136,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,0,1,0,0,4,15,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,0,1,1,1,11,29,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,1,0,0,0,6,18,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,1,0,1,0,1,5,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,1,0,1,1,10,15,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,1,1,0,0,5,17,3065
2018,67,CATALUNYA CENTRAL,60,Bergued?,1,75+,1,1,1,1,3,3,3065
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,<6,1,1,1,0,1,2,474
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,13-17,0,0,0,0,15,62,482
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,13-17,0,0,1,0,9,55,482
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,13-17,0,1,0,0,19,118,482
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,13-17,1,0,0,0,4,16,482
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,13-17,1,0,1,0,2,6,482
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,13-17,1,0,1,1,1,3,482
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,13-17,1,1,0,0,9,34,482
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,0,0,0,0,7,34,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,0,0,1,0,1,1,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,0,0,1,1,2,12,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,0,1,0,0,4,7,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,0,1,1,0,1,2,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,1,0,0,0,1,3,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,1,0,1,1,2,2,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,18-24,1,1,0,0,2,8,646
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,0,0,0,0,3,12,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,0,0,1,0,2,17,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,0,0,1,1,4,9,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,0,1,0,0,1,2,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,0,1,1,1,2,4,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,1,0,1,0,1,1,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,1,0,1,1,3,6,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,25-34,1,1,0,0,2,5,997
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,0,0,0,0,7,9,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,0,0,1,0,5,14,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,0,0,1,1,11,46,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,0,1,0,0,8,13,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,0,1,1,0,1,4,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,1,0,0,0,1,1,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,1,0,1,0,1,4,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,35-44,1,0,1,1,3,15,1443
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,0,0,0,0,10,32,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,0,0,1,0,3,7,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,0,0,1,1,6,31,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,0,1,0,0,6,11,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,0,1,1,0,1,3,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,0,1,1,1,2,3,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,1,0,0,0,11,26,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,1,0,1,0,2,4,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,1,0,1,1,3,13,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,1,1,0,0,3,5,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,1,1,1,0,1,1,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,45-54,1,1,1,1,1,6,1481
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,0,0,0,0,11,17,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,0,0,1,0,4,11,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,0,0,1,1,15,44,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,0,1,0,0,4,5,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,0,1,1,0,1,2,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,0,1,1,1,1,1,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,1,0,0,0,5,8,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,1,0,1,0,3,8,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,1,0,1,1,4,9,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,1,1,0,0,2,8,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,55-64,1,1,1,1,1,1,1399
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,6.joulu,0,0,0,0,29,122,709
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,6.joulu,0,0,1,0,2,4,709
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,6.joulu,0,1,0,0,18,63,709
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,6.joulu,1,0,0,0,5,25,709
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,6.joulu,1,0,1,0,6,70,709
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,6.joulu,1,1,0,0,3,11,709
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,0,0,0,0,6,11,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,0,0,1,0,2,2,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,0,0,1,1,7,11,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,0,1,0,0,6,6,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,0,1,1,1,1,1,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,1,0,0,0,2,5,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,1,0,1,1,5,8,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,65-74,1,1,0,0,1,1,1034
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,75+,0,0,0,0,3,5,956
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,75+,0,0,1,0,2,4,956
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,75+,0,0,1,1,12,23,956
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,0,75+,0,1,0,0,2,2,956
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,<6,0,1,0,0,1,2,510
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,13-17,0,0,0,0,16,79,414
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,13-17,0,0,1,1,2,7,414
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,13-17,0,1,0,0,7,24,414
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,13-17,1,0,0,0,3,9,414
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,13-17,1,1,0,0,2,8,414
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,18-24,0,0,0,0,4,21,613
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,18-24,0,0,1,0,1,4,613
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,18-24,0,1,0,0,5,17,613
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,18-24,1,0,0,0,2,2,613
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,18-24,1,1,0,0,1,1,613
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,18-24,1,1,1,1,1,2,613
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,0,0,0,0,5,20,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,0,0,1,0,4,15,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,0,0,1,1,2,17,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,0,1,0,0,3,6,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,0,1,1,1,1,2,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,1,0,0,0,2,2,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,1,0,1,1,4,42,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,1,1,0,0,2,3,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,25-34,1,1,1,0,1,1,935
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,0,0,0,0,21,66,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,0,0,1,0,5,10,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,0,0,1,1,4,18,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,0,1,0,0,10,20,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,1,0,0,0,3,4,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,1,0,1,0,3,14,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,1,1,0,0,3,3,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,35-44,1,1,1,1,1,1,1488
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,0,0,0,0,36,62,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,0,0,1,0,11,31,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,0,0,1,1,11,37,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,0,1,0,0,6,14,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,0,1,1,0,3,4,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,0,1,1,1,1,2,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,1,0,0,0,18,37,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,1,0,1,0,4,17,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,1,0,1,1,9,75,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,1,1,0,0,5,11,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,45-54,1,1,1,0,1,1,1500
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,0,0,0,0,33,61,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,0,0,1,0,9,29,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,0,0,1,1,10,33,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,0,1,0,0,9,14,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,0,1,1,1,1,1,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,1,0,0,0,20,52,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,1,0,1,0,4,14,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,1,0,1,1,10,30,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,1,1,0,0,4,5,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,55-64,1,1,1,1,3,4,1290
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,6.joulu,0,0,0,0,15,61,662
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,6.joulu,0,0,1,0,3,9,662
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,6.joulu,0,1,0,0,13,50,662
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,6.joulu,1,0,0,0,3,25,662
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,0,0,0,0,17,33,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,0,0,1,0,2,3,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,0,0,1,1,10,30,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,0,1,0,0,1,2,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,1,0,0,0,9,17,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,1,0,1,0,2,3,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,1,0,1,1,10,24,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,1,1,0,0,2,4,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,1,1,1,0,1,1,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,65-74,1,1,1,1,2,2,1023
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,0,0,0,0,8,12,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,0,0,1,0,2,4,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,0,0,1,1,14,27,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,0,1,0,0,2,2,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,0,1,1,1,3,3,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,1,0,0,0,12,19,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,1,0,1,0,1,1,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,1,0,1,1,9,16,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,1,1,0,0,1,1,1335
2018,71,ALT PIRINEU i ARAN,1,Alt Urgell,1,75+,1,1,1,1,2,2,1335
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,13-17,0,0,0,0,25,68,431
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,13-17,0,0,1,0,4,12,431
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,13-17,0,1,0,0,5,6,431
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,13-17,1,0,0,0,3,7,431
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,13-17,1,0,1,0,1,3,431
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,18-24,0,0,0,0,1,1,557
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,18-24,0,0,1,0,1,4,557
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,18-24,0,0,1,1,1,15,557
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,18-24,0,1,0,0,8,20,557
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,18-24,0,1,1,1,3,20,557
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,25-34,0,0,0,0,1,2,855
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,25-34,0,0,1,0,2,8,855
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,25-34,0,0,1,1,1,5,855
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,25-34,0,1,0,0,4,13,855
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,25-34,0,1,1,0,1,3,855
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,25-34,0,1,1,1,1,4,855
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,25-34,1,0,1,1,3,23,855
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,0,0,0,0,3,16,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,0,0,1,0,5,24,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,0,0,1,1,4,20,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,0,1,0,0,6,22,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,0,1,1,0,5,19,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,0,1,1,1,3,11,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,1,0,0,0,1,5,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,1,1,0,0,1,1,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,35-44,1,1,1,1,2,6,1468
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,0,0,0,0,6,18,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,0,0,1,0,2,13,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,0,0,1,1,6,30,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,0,1,0,0,9,30,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,0,1,1,0,1,1,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,0,1,1,1,2,8,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,1,0,0,0,1,2,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,1,0,1,0,1,6,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,1,0,1,1,2,3,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,1,1,0,0,2,6,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,1,1,1,0,1,7,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,45-54,1,1,1,1,1,3,1372
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,0,0,1,0,1,6,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,0,0,1,1,6,23,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,0,1,0,0,4,9,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,0,1,1,0,2,3,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,0,1,1,1,1,2,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,1,0,0,0,1,4,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,1,0,1,0,3,13,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,1,0,1,1,1,2,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,55-64,1,1,0,0,1,6,1023
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,6.joulu,0,0,0,0,10,21,621
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,6.joulu,0,0,1,1,1,3,621
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,6.joulu,0,1,0,0,5,28,621
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,6.joulu,1,0,0,0,6,17,621
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,6.joulu,1,0,1,1,1,2,621
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,6.joulu,1,1,0,0,1,2,621
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,6.joulu,1,1,1,0,1,3,621
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,65-74,0,0,1,0,1,2,691
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,65-74,0,0,1,1,1,9,691
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,65-74,0,1,0,0,3,7,691
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,65-74,0,1,1,0,1,2,691
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,65-74,0,1,1,1,1,1,691
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,75+,0,1,1,1,2,8,527
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,75+,1,0,1,1,1,1,527
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,0,75+,1,1,0,0,1,7,527
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,13-17,0,0,0,0,11,28,417
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,13-17,0,0,1,1,3,25,417
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,13-17,0,1,0,0,1,4,417
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,13-17,1,0,0,0,2,5,417
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,13-17,1,0,1,0,1,1,417
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,13-17,1,0,1,1,1,2,417
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,18-24,0,0,0,0,3,11,472
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,18-24,0,0,1,0,1,2,472
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,18-24,0,0,1,1,1,4,472
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,18-24,0,1,0,0,5,14,472
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,18-24,0,1,1,0,1,2,472
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,18-24,1,0,1,1,1,7,472
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,0,0,0,0,2,11,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,0,0,1,0,2,10,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,0,0,1,1,2,14,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,0,1,0,0,2,2,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,0,1,1,0,1,2,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,0,1,1,1,1,9,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,1,0,0,0,1,2,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,25-34,1,1,0,0,2,8,906
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,0,0,0,0,4,16,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,0,0,1,0,3,7,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,0,0,1,1,2,5,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,0,1,0,0,14,42,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,1,0,0,0,3,18,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,1,0,1,1,2,43,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,1,1,0,0,1,2,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,1,1,1,0,1,1,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,35-44,1,1,1,1,1,14,1373
2018,71,ALT PIRINEU i ARAN,2,Cerdanya,1,45-54,0,0,0,0,7,33,1253
