"","any","id_rs","rs","id_aga","aga","sexe","grup_edat","nse_baix","nou_pacient","pcsm","pccsm","pacients","visites"
"18053",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",0,1,0,0,59,319
"18054",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",0,1,1,0,2,12
"18055",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",0,1,1,1,2,2
"18056",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",1,0,0,0,48,512
"18057",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",1,0,1,0,29,357
"18058",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",1,0,1,1,47,695
"18059",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",1,1,0,0,46,312
"18060",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",1,1,1,0,2,16
"18061",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"6-12",1,1,1,1,2,10
"18062",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",0,0,0,0,7,44
"18063",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",0,0,1,1,29,204
"18064",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",0,1,0,0,7,41
"18065",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",0,1,1,1,3,10
"18066",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",1,0,0,0,4,21
"18067",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",1,0,1,0,1,3
"18068",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",1,0,1,1,10,44
"18069",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"65-74",1,1,0,0,1,4
"18070",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"75+",0,0,0,0,5,27
"18071",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"75+",0,0,1,1,15,90
"18072",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"75+",0,1,0,0,2,4
"18073",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"75+",0,1,1,1,2,7
"18074",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"75+",1,0,1,0,1,1
"18075",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",0,"75+",1,0,1,1,1,6
"18076",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"<6",0,1,0,0,1,7
"18077",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"<6",1,1,0,0,2,12
"18078",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"<6",1,1,1,0,1,3
"18079",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",0,0,0,0,29,260
"18080",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",0,0,1,0,8,101
"18081",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",0,0,1,1,11,147
"18082",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",0,1,0,0,26,153
"18083",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",0,1,1,1,2,6
"18084",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",1,0,0,0,13,104
"18085",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",1,0,1,0,2,19
"18086",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",1,0,1,1,6,76
"18087",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"13-17",1,1,0,0,8,87
"18088",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",0,0,0,0,11,73
"18089",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",0,0,1,0,8,40
"18090",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",0,0,1,1,19,309
"18091",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",0,1,0,0,16,97
"18092",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",0,1,1,0,1,1
"18093",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",1,0,0,0,6,49
"18094",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",1,0,1,1,6,39
"18095",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",1,1,0,0,3,16
"18096",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",1,1,1,0,1,1
"18097",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"18-24",1,1,1,1,1,9
"18098",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",0,0,0,0,15,117
"18099",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",0,0,1,0,5,24
"18100",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",0,0,1,1,14,163
"18101",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",0,1,0,0,16,117
"18102",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",0,1,1,0,1,4
"18103",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",0,1,1,1,1,9
"18104",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",1,0,0,0,6,47
"18105",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",1,0,1,0,1,6
"18106",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",1,0,1,1,15,203
"18107",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",1,1,0,0,6,41
"18108",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"25-34",1,1,1,1,3,7
"18109",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",0,0,0,0,29,208
"18110",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",0,0,1,0,16,261
"18111",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",0,0,1,1,46,644
"18112",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",0,1,0,0,22,67
"18113",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",0,1,1,0,5,18
"18114",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",0,1,1,1,4,30
"18115",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",1,0,0,0,14,175
"18116",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",1,0,1,0,9,65
"18117",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",1,0,1,1,45,604
"18118",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",1,1,0,0,8,42
"18119",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"35-44",1,1,1,0,1,21
"18120",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",0,0,0,0,49,418
"18121",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",0,0,1,0,26,208
"18122",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",0,0,1,1,80,865
"18123",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",0,1,0,0,33,190
"18124",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",0,1,1,0,6,20
"18125",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",0,1,1,1,5,39
"18126",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",1,0,0,0,51,396
"18127",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",1,0,1,0,8,53
"18128",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",1,0,1,1,71,1020
"18129",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",1,1,0,0,16,106
"18130",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",1,1,1,0,1,5
"18131",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"45-54",1,1,1,1,3,13
"18132",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",0,0,0,0,40,323
"18133",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",0,0,1,0,12,62
"18134",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",0,0,1,1,90,903
"18135",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",0,1,0,0,16,106
"18136",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",0,1,1,0,2,15
"18137",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",0,1,1,1,6,25
"18138",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",1,0,0,0,33,218
"18139",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",1,0,1,0,8,76
"18140",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",1,0,1,1,58,694
"18141",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",1,1,0,0,12,54
"18142",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",1,1,1,0,1,7
"18143",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"55-64",1,1,1,1,2,6
"18144",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",0,0,0,0,20,140
"18145",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",0,0,1,0,5,38
"18146",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",0,0,1,1,7,87
"18147",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",0,1,0,0,30,195
"18148",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",0,1,1,0,1,3
"18149",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",1,0,0,0,17,245
"18150",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",1,0,1,0,4,55
"18151",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",1,0,1,1,10,140
"18152",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",1,1,0,0,23,133
"18153",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",1,1,1,0,1,5
"18154",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"6-12",1,1,1,1,2,17
"18155",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",0,0,0,0,22,143
"18156",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",0,0,1,0,3,26
"18157",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",0,0,1,1,51,434
"18158",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",0,1,0,0,12,70
"18159",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",0,1,1,1,3,7
"18160",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",1,0,0,0,17,74
"18161",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",1,0,1,0,5,33
"18162",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",1,0,1,1,43,394
"18163",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",1,1,0,0,8,34
"18164",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",1,1,1,0,1,7
"18165",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"65-74",1,1,1,1,2,14
"18166",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",0,0,0,0,5,40
"18167",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",0,0,1,0,2,26
"18168",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",0,0,1,1,28,205
"18169",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",0,1,0,0,9,28
"18170",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",0,1,1,1,1,1
"18171",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",1,0,0,0,4,22
"18172",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",1,0,1,0,3,20
"18173",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",1,0,1,1,16,103
"18174",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",1,1,0,0,6,18
"18175",2018,"62","CAMP DE TARRAGONA","08","Baix Penedès",1,"75+",1,1,1,1,1,1
"18176",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"<6",0,0,0,0,2,9
"18177",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"<6",0,1,0,0,15,33
"18178",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"<6",0,1,1,1,1,1
"18179",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"<6",1,0,1,0,1,4
"18180",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"<6",1,1,0,0,11,52
"18181",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"<6",1,1,1,0,2,2
"18182",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",0,0,0,0,113,836
"18183",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",0,0,1,0,69,548
"18184",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",0,0,1,1,38,386
"18185",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",0,1,0,0,60,290
"18186",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",0,1,1,0,3,17
"18187",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",0,1,1,1,3,19
"18188",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",1,0,0,0,56,535
"18189",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",1,0,1,0,57,554
"18190",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",1,0,1,1,44,545
"18191",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",1,1,0,0,31,161
"18192",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",1,1,1,0,6,55
"18193",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"13-17",1,1,1,1,2,10
"18194",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",0,0,0,0,35,200
"18195",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",0,0,1,0,35,240
"18196",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",0,0,1,1,57,638
"18197",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",0,1,0,0,34,235
"18198",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",0,1,1,0,6,67
"18199",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",0,1,1,1,3,38
"18200",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",1,0,0,0,10,76
"18201",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",1,0,1,0,10,58
"18202",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",1,0,1,1,26,486
"18203",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"18-24",1,1,0,0,11,68
"18204",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",0,0,0,0,12,89
"18205",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",0,0,1,0,13,88
"18206",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",0,0,1,1,83,1230
"18207",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",0,1,0,0,31,263
"18208",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",0,1,1,0,6,29
"18209",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",0,1,1,1,6,27
"18210",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",1,0,0,0,3,15
"18211",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",1,0,1,0,5,46
"18212",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",1,0,1,1,58,917
"18213",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",1,1,0,0,7,61
"18214",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",1,1,1,0,4,15
"18215",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"25-34",1,1,1,1,4,31
"18216",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",0,0,0,0,46,480
"18217",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",0,0,1,0,28,307
"18218",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",0,0,1,1,178,2665
"18219",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",0,1,0,0,49,244
"18220",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",0,1,1,0,4,129
"18221",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",0,1,1,1,7,41
"18222",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",1,0,0,0,15,144
"18223",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",1,0,1,0,17,168
"18224",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",1,0,1,1,126,1633
"18225",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",1,1,0,0,14,99
"18226",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",1,1,1,0,8,49
"18227",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"35-44",1,1,1,1,15,204
"18228",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",0,0,0,0,40,237
"18229",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",0,0,1,0,24,192
"18230",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",0,0,1,1,177,2238
"18231",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",0,1,0,0,37,222
"18232",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",0,1,1,0,5,53
"18233",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",0,1,1,1,13,79
"18234",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",1,0,0,0,18,123
"18235",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",1,0,1,0,14,205
"18236",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",1,0,1,1,151,2104
"18237",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",1,1,0,0,14,72
"18238",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",1,1,1,0,1,55
"18239",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"45-54",1,1,1,1,12,113
"18240",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",0,0,0,0,39,291
"18241",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",0,0,1,0,16,160
"18242",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",0,0,1,1,141,1706
"18243",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",0,1,0,0,21,105
"18244",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",0,1,1,0,1,12
"18245",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",0,1,1,1,7,74
"18246",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",1,0,0,0,5,35
"18247",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",1,0,1,0,3,36
"18248",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",1,0,1,1,87,1202
"18249",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",1,1,0,0,7,24
"18250",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",1,1,1,0,2,26
"18251",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"55-64",1,1,1,1,4,29
"18252",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",0,0,0,0,130,778
"18253",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",0,0,1,0,39,307
"18254",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",0,0,1,1,22,187
"18255",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",0,1,0,0,107,527
"18256",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",0,1,1,0,3,16
"18257",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",0,1,1,1,1,3
"18258",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",1,0,0,0,85,804
"18259",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",1,0,1,0,94,1042
"18260",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",1,0,1,1,73,940
"18261",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",1,1,0,0,102,646
"18262",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",1,1,1,0,9,67
"18263",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"6-12",1,1,1,1,2,9
"18264",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",0,0,0,0,9,63
"18265",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",0,0,1,0,5,33
"18266",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",0,0,1,1,76,714
"18267",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",0,1,0,0,6,45
"18268",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",0,1,1,1,3,29
"18269",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",1,0,0,0,5,20
"18270",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",1,0,1,0,3,26
"18271",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",1,0,1,1,25,288
"18272",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",1,1,0,0,3,20
"18273",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"65-74",1,1,1,1,3,9
"18274",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"75+",0,0,0,0,9,37
"18275",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"75+",0,0,1,1,28,168
"18276",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"75+",0,1,0,0,6,60
"18277",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"75+",0,1,1,1,4,22
"18278",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"75+",1,0,1,0,1,4
"18279",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"75+",1,0,1,1,7,71
"18280",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",0,"75+",1,1,0,0,1,1
"18281",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"<6",0,0,0,0,4,26
"18282",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"<6",0,1,0,0,2,2
"18283",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"<6",1,1,0,0,4,18
"18284",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"<6",1,1,1,0,2,11
"18285",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",0,0,0,0,73,624
"18286",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",0,0,1,0,49,594
"18287",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",0,0,1,1,26,267
"18288",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",0,1,0,0,84,688
"18289",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",0,1,1,1,1,3
"18290",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",1,0,0,0,30,362
"18291",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",1,0,1,0,24,303
"18292",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",1,0,1,1,17,359
"18293",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",1,1,0,0,35,319
"18294",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"13-17",1,1,1,0,1,12
"18295",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",0,0,0,0,50,424
"18296",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",0,0,1,0,18,201
"18297",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",0,0,1,1,52,742
"18298",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",0,1,0,0,46,277
"18299",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",0,1,1,0,4,17
"18300",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",0,1,1,1,4,13
"18301",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",1,0,0,0,13,123
"18302",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",1,0,1,0,3,9
"18303",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",1,0,1,1,13,102
"18304",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",1,1,0,0,7,15
"18305",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"18-24",1,1,1,0,3,43
"18306",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",0,0,0,0,33,345
"18307",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",0,0,1,0,11,86
"18308",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",0,0,1,1,43,532
"18309",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",0,1,0,0,46,535
"18310",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",0,1,1,0,5,52
"18311",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",0,1,1,1,7,39
"18312",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",1,0,0,0,10,115
"18313",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",1,0,1,0,3,25
"18314",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",1,0,1,1,42,629
"18315",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",1,1,0,0,17,111
"18316",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",1,1,1,0,1,3
"18317",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"25-34",1,1,1,1,1,5
"18318",2018,"62","CAMP DE TARRAGONA","09","Tarragonès",1,"35-44",0,0,0,0,51,452
